timestamp,station_id,temperature,charging_status,battery_level,power_draw_kWh
2025-06-28 06:41:30,3,33.4,Occupied,22.45,5.7
2025-06-28 06:41:30,4,35.48,Available,,0.0
2025-06-28 06:41:30,5,31.84,Available,,0.0
2025-06-28 06:41:35,1,29.47,Occupied,58.05,15.23
2025-06-28 06:41:35,2,36.99,Available,,0.0
2025-06-28 06:41:35,3,29.96,Occupied,16.76,9.65
2025-06-28 06:41:35,4,35.15,Occupied,57.17,17.5
2025-06-28 06:41:35,5,35.7,Available,,0.0
2025-06-28 06:41:40,1,33.52,Available,,0.0
2025-06-28 06:41:40,2,38.51,Available,,0.0
2025-06-28 06:41:40,3,36.37,Occupied,80.85,17.31
2025-06-28 06:41:40,4,38.81,Occupied,41.24,8.22
2025-06-28 06:41:40,5,36.33,Occupied,69.53,15.76
2025-06-28 06:41:45,1,33.15,Available,,0.0
2025-06-28 06:41:45,2,29.57,Occupied,51.33,15.08
2025-06-28 06:41:45,3,25.96,Available,,0.0
2025-06-28 06:41:45,4,37.44,Occupied,10.43,13.61
2025-06-28 06:41:45,5,25.53,Occupied,37.09,8.57
2025-06-28 06:41:50,1,32.77,Occupied,30.39,16.44
2025-06-28 06:41:50,2,28.01,Occupied,10.75,18.02
2025-06-28 06:41:50,3,28.05,Occupied,90.5,16.46
2025-06-28 06:41:50,4,34.96,Available,,0.0
2025-06-28 06:41:50,5,27.02,Available,,0.0
2025-06-28 06:41:55,1,25.08,Available,,0.0
2025-06-28 06:41:55,2,33.03,Occupied,24.18,18.08
2025-06-28 06:41:55,3,39.2,Available,,0.0
2025-06-28 06:41:55,4,39.95,Available,,0.0
2025-06-28 06:41:55,5,35.65,Available,,0.0
2025-06-28 06:42:00,1,28.43,Available,,0.0
2025-06-28 06:42:00,2,35.15,Occupied,36.9,11.99
2025-06-28 06:42:00,3,37.95,Available,,0.0
2025-06-28 06:42:00,4,26.25,Available,,0.0
2025-06-28 06:42:00,5,27.02,Available,,0.0
2025-06-28 06:42:05,1,35.76,Available,,0.0
2025-06-28 06:42:05,2,32.1,Available,,0.0
2025-06-28 06:42:05,3,37.63,Available,,0.0
2025-06-28 06:42:05,4,27.49,Occupied,86.7,9.64
2025-06-28 06:42:05,5,29.61,Available,,0.0
2025-06-28 06:42:10,1,32.46,Occupied,75.13,17.3
2025-06-28 06:42:10,2,26.29,Available,,0.0
2025-06-28 06:42:10,3,30.36,Available,,0.0
2025-06-28 06:42:10,4,32.22,Occupied,31.86,16.14
2025-06-28 06:42:10,5,26.48,Occupied,25.72,15.69
2025-06-28 06:42:15,1,25.65,Occupied,12.96,8.62
2025-06-28 06:42:15,2,35.39,Available,,0.0
2025-06-28 06:42:15,3,30.1,Occupied,60.94,5.38
2025-06-28 06:42:15,4,38.31,Occupied,77.16,15.53
2025-06-28 06:42:15,5,35.32,Occupied,42.47,8.99
2025-06-28 06:42:20,1,31.79,Occupied,86.99,10.37
2025-06-28 06:42:20,2,33.66,Occupied,99.87,19.39
2025-06-28 06:42:20,3,28.41,Available,,0.0
2025-06-28 06:42:20,4,37.96,Occupied,81.89,10.78
2025-06-28 06:42:20,5,34.24,Occupied,21.2,12.47
2025-06-28 06:42:25,1,25.4,Occupied,29.4,5.84
2025-06-28 06:42:25,2,38.96,Occupied,67.93,11.42
2025-06-28 06:42:25,3,30.16,Occupied,31.12,11.55
2025-06-28 06:42:25,4,31.38,Available,,0.0
2025-06-28 06:42:25,5,34.77,Occupied,82.44,11.54
2025-06-28 06:42:30,1,25.76,Available,,0.0
2025-06-28 06:42:30,2,35.94,Occupied,54.4,16.88
2025-06-28 06:42:30,3,31.85,Occupied,52.63,10.19
2025-06-28 06:42:30,4,26.71,Occupied,70.52,7.03
2025-06-28 06:42:30,5,38.81,Available,,0.0
2025-06-28 06:42:35,1,31.15,Available,,0.0
2025-06-28 06:42:35,2,39.42,Available,,0.0
2025-06-28 06:42:35,3,26.13,Available,,0.0
2025-06-28 06:42:35,4,25.25,Available,,0.0
2025-06-28 06:42:35,5,26.72,Occupied,56.58,5.7
2025-06-28 06:42:40,1,32.49,Occupied,25.7,10.74
2025-06-28 06:42:40,2,28.62,Occupied,10.69,17.73
2025-06-28 06:42:40,3,26.0,Occupied,73.36,9.29
2025-06-28 06:42:40,4,35.84,Available,,0.0
2025-06-28 06:42:40,5,37.97,Available,,0.0
2025-06-28 06:42:45,1,33.28,Available,,0.0
2025-06-28 06:42:45,2,32.06,Available,,0.0
2025-06-28 06:42:45,3,34.42,Available,,0.0
2025-06-28 06:42:45,4,37.85,Available,,0.0
2025-06-28 06:42:45,5,34.3,Available,,0.0
2025-06-28 06:42:50,1,29.27,Occupied,53.09,5.08
2025-06-28 06:42:50,2,30.85,Available,,0.0
2025-06-28 06:42:50,3,30.27,Occupied,55.24,5.58
2025-06-28 06:42:50,4,31.67,Available,,0.0
2025-06-28 06:42:50,5,36.14,Available,,0.0
2025-06-28 06:42:55,1,27.72,Occupied,44.01,15.61
2025-06-28 06:42:55,2,25.96,Occupied,83.57,5.01
2025-06-28 06:42:55,3,38.26,Available,,0.0
2025-06-28 06:42:55,4,39.71,Occupied,45.22,5.94
2025-06-28 06:42:55,5,26.62,Occupied,13.5,6.63
2025-06-28 06:43:00,1,33.95,Available,,0.0
2025-06-28 06:43:00,2,34.66,Occupied,38.31,11.05
2025-06-28 06:43:00,3,31.58,Occupied,48.64,16.82
2025-06-28 06:43:00,4,25.62,Available,,0.0
2025-06-28 06:43:00,5,27.69,Occupied,65.1,5.95
2025-06-28 06:43:05,1,29.23,Available,,0.0
2025-06-28 06:43:05,2,25.58,Available,,0.0
2025-06-28 06:43:05,3,37.39,Available,,0.0
2025-06-28 06:43:05,4,30.63,Occupied,80.91,7.65
2025-06-28 06:43:05,5,35.04,Occupied,74.43,15.57
2025-06-28 06:43:10,1,32.47,Occupied,19.64,15.6
2025-06-28 06:43:10,2,28.75,Occupied,71.85,14.51
2025-06-28 06:43:10,3,27.91,Occupied,96.62,6.81
2025-06-28 06:43:10,4,36.78,Occupied,83.44,5.73
2025-06-28 06:43:10,5,36.67,Occupied,37.84,6.76
2025-06-28 06:43:15,1,35.4,Available,,0.0
2025-06-28 06:43:15,2,38.67,Occupied,83.3,12.97
2025-06-28 06:43:15,3,38.68,Occupied,35.08,6.36
2025-06-28 06:43:15,4,38.56,Occupied,16.21,7.76
2025-06-28 06:43:15,5,30.07,Occupied,12.46,17.11
2025-06-28 06:43:20,1,34.55,Available,,0.0
2025-06-28 06:43:20,2,29.24,Occupied,14.57,5.11
2025-06-28 06:43:20,3,25.28,Available,,0.0
2025-06-28 06:43:20,4,29.45,Occupied,34.22,17.0
2025-06-28 06:43:20,5,33.52,Available,,0.0
2025-06-28 06:43:25,1,34.67,Occupied,75.17,17.73
2025-06-28 06:43:25,2,25.44,Occupied,95.2,6.26
2025-06-28 06:43:25,3,31.61,Occupied,58.3,5.03
2025-06-28 06:43:25,4,39.55,Available,,0.0
2025-06-28 06:43:25,5,30.42,Available,,0.0
2025-06-28 06:43:30,1,34.66,Available,,0.0
2025-06-28 06:43:30,2,28.58,Occupied,98.47,18.49
2025-06-28 06:43:30,3,35.03,Occupied,27.49,19.19
2025-06-28 06:43:30,4,36.66,Available,,0.0
2025-06-28 06:43:30,5,37.24,Available,,0.0
2025-06-28 06:43:35,1,26.57,Available,,0.0
2025-06-28 06:43:35,2,28.39,Available,,0.0
2025-06-28 06:43:35,3,31.51,Occupied,46.12,5.03
2025-06-28 06:43:35,4,28.93,Available,,0.0
2025-06-28 06:43:35,5,27.47,Occupied,87.4,5.11
2025-06-28 06:43:40,1,33.16,Occupied,75.36,13.8
2025-06-28 06:43:40,2,36.34,Available,,0.0
2025-06-28 06:43:40,3,38.57,Available,,0.0
2025-06-28 06:43:40,4,34.5,Occupied,17.1,11.37
2025-06-28 06:43:40,5,31.56,Available,,0.0
2025-06-28 06:43:45,1,28.77,Available,,0.0
2025-06-28 06:43:45,2,32.36,Available,,0.0
2025-06-28 06:43:45,3,26.38,Occupied,35.26,13.46
2025-06-28 06:43:45,4,32.53,Available,,0.0
2025-06-28 06:43:45,5,39.76,Occupied,30.77,18.78
2025-06-28 06:43:50,1,32.92,Available,,0.0
2025-06-28 06:43:50,2,38.73,Occupied,73.36,10.17
2025-06-28 06:43:50,3,35.91,Available,,0.0
2025-06-28 06:43:50,4,31.86,Available,,0.0
2025-06-28 06:43:50,5,35.15,Available,,0.0
2025-06-28 06:43:55,1,25.22,Available,,0.0
2025-06-28 06:43:55,2,31.74,Occupied,50.76,7.41
2025-06-28 06:43:55,3,37.76,Occupied,12.78,17.66
2025-06-28 06:43:55,4,32.03,Available,,0.0
2025-06-28 06:43:55,5,31.63,Available,,0.0
2025-06-28 06:44:00,1,36.64,Occupied,85.28,7.83
2025-06-28 06:44:00,2,25.33,Occupied,27.88,18.15
2025-06-28 06:44:00,3,26.28,Available,,0.0
2025-06-28 06:44:00,4,26.85,Occupied,78.94,9.85
2025-06-28 06:44:00,5,30.07,Occupied,30.96,19.18
2025-06-28 06:44:05,1,27.58,Available,,0.0
2025-06-28 06:44:05,2,33.0,Available,,0.0
2025-06-28 06:44:05,3,32.79,Available,,0.0
2025-06-28 06:44:05,4,34.78,Occupied,46.37,18.59
2025-06-28 06:44:05,5,29.85,Occupied,13.02,14.9
2025-06-28 06:44:10,1,35.22,Occupied,58.5,5.58
2025-06-28 06:44:10,2,31.58,Occupied,33.7,14.25
2025-06-28 06:44:10,3,26.42,Available,,0.0
2025-06-28 06:44:10,4,33.32,Available,,0.0
2025-06-28 06:44:10,5,25.24,Occupied,30.38,17.18
2025-06-28 06:44:15,1,34.62,Available,,0.0
2025-06-28 06:44:15,2,29.38,Occupied,88.53,9.4
2025-06-28 06:44:15,3,37.71,Occupied,80.97,13.77
2025-06-28 06:44:15,4,34.37,Occupied,39.51,16.25
2025-06-28 06:44:15,5,25.92,Available,,0.0
2025-06-28 06:44:20,1,26.66,Occupied,28.58,16.84
2025-06-28 06:44:20,2,27.17,Available,,0.0
2025-06-28 06:44:20,3,32.27,Available,,0.0
2025-06-28 06:44:20,4,32.29,Available,,0.0
2025-06-28 06:44:20,5,30.43,Available,,0.0
2025-06-28 06:44:25,1,35.7,Occupied,89.68,5.19
2025-06-28 06:44:25,2,38.77,Occupied,16.92,12.38
2025-06-28 06:44:25,3,27.97,Occupied,52.71,7.61
2025-06-28 06:44:25,4,31.41,Occupied,50.22,16.32
2025-06-28 06:44:25,5,29.0,Occupied,25.52,18.4
2025-06-28 06:44:30,1,39.7,Available,,0.0
2025-06-28 06:44:30,2,29.36,Available,,0.0
2025-06-28 06:44:30,3,30.78,Available,,0.0
2025-06-28 06:44:30,4,38.43,Available,,0.0
2025-06-28 06:44:30,5,32.98,Occupied,85.45,18.92
2025-06-28 06:44:35,1,25.88,Occupied,13.87,14.37
2025-06-28 06:44:35,2,38.6,Available,,0.0
2025-06-28 06:44:35,3,33.1,Available,,0.0
2025-06-28 06:44:35,4,32.93,Available,,0.0
2025-06-28 06:44:35,5,31.93,Occupied,50.33,17.98
2025-06-28 06:44:40,1,31.41,Available,,0.0
2025-06-28 06:44:40,2,36.66,Available,,0.0
2025-06-28 06:44:40,3,30.74,Available,,0.0
2025-06-28 06:44:40,4,37.14,Occupied,54.52,13.46
2025-06-28 06:44:40,5,26.2,Occupied,98.69,11.98
2025-06-28 06:44:45,1,25.41,Occupied,74.72,10.16
2025-06-28 06:44:45,2,27.97,Occupied,66.13,6.83
2025-06-28 06:44:45,3,37.07,Available,,0.0
2025-06-28 06:44:45,4,39.94,Occupied,78.35,18.9
2025-06-28 06:44:45,5,39.78,Available,,0.0
2025-06-28 06:44:50,1,37.76,Occupied,12.81,9.28
2025-06-28 06:44:50,2,31.68,Occupied,32.37,14.57
2025-06-28 06:44:50,3,35.08,Occupied,17.48,18.41
2025-06-28 06:44:50,4,33.12,Available,,0.0
2025-06-28 06:44:50,5,27.2,Available,,0.0
2025-06-28 06:44:55,1,36.25,Occupied,64.11,19.92
2025-06-28 06:44:55,2,34.02,Available,,0.0
2025-06-28 06:44:55,3,32.26,Available,,0.0
2025-06-28 06:44:55,4,34.61,Available,,0.0
2025-06-28 06:44:55,5,32.99,Available,,0.0
2025-06-28 06:45:00,1,36.21,Available,,0.0
2025-06-28 06:45:00,2,38.7,Available,,0.0
2025-06-28 06:45:00,3,31.18,Occupied,60.86,13.46
2025-06-28 06:45:00,4,33.45,Available,,0.0
2025-06-28 06:45:00,5,30.35,Occupied,41.81,11.82
2025-06-28 06:45:05,1,34.19,Occupied,93.3,11.66
2025-06-28 06:45:05,2,30.3,Available,,0.0
2025-06-28 06:45:05,3,33.39,Occupied,29.25,9.8
2025-06-28 06:45:05,4,34.12,Occupied,26.4,13.55
2025-06-28 06:45:05,5,34.74,Available,,0.0
2025-06-28 06:45:10,1,36.65,Occupied,65.52,8.18
2025-06-28 06:45:10,2,31.06,Available,,0.0
2025-06-28 06:45:10,3,32.69,Available,,0.0
2025-06-28 06:45:10,4,26.18,Available,,0.0
2025-06-28 06:45:10,5,28.68,Available,,0.0
2025-06-28 06:45:15,1,31.12,Available,,0.0
2025-06-28 06:45:15,2,30.75,Available,,0.0
2025-06-28 06:45:15,3,31.1,Occupied,76.21,6.52
2025-06-28 06:45:15,4,29.05,Available,,0.0
2025-06-28 06:45:15,5,37.06,Occupied,24.91,14.14
2025-06-28 06:45:20,1,30.63,Occupied,26.54,12.81
2025-06-28 06:45:20,2,36.77,Occupied,14.9,18.26
2025-06-28 06:45:20,3,33.57,Occupied,44.17,17.21
2025-06-28 06:45:20,4,39.26,Available,,0.0
2025-06-28 06:45:20,5,35.71,Occupied,53.93,16.3
2025-06-28 06:45:25,1,32.0,Occupied,72.89,9.5
2025-06-28 06:45:25,2,26.58,Available,,0.0
2025-06-28 06:45:25,3,28.02,Occupied,34.15,11.88
2025-06-28 06:45:25,4,29.96,Occupied,76.94,15.38
2025-06-28 06:45:25,5,34.49,Occupied,79.77,11.44
2025-06-28 06:45:30,1,28.4,Occupied,79.49,9.6
2025-06-28 06:45:30,2,33.77,Occupied,21.93,17.7
2025-06-28 06:45:30,3,30.87,Occupied,43.47,6.45
2025-06-28 06:45:30,4,32.34,Available,,0.0
2025-06-28 06:45:30,5,37.08,Available,,0.0
2025-06-28 06:45:35,1,37.62,Occupied,45.54,17.11
2025-06-28 06:45:35,2,29.18,Available,,0.0
2025-06-28 06:45:35,3,25.07,Available,,0.0
2025-06-28 06:45:35,4,37.39,Available,,0.0
2025-06-28 06:45:35,5,33.64,Occupied,13.67,7.66
2025-06-28 06:45:40,1,27.45,Occupied,56.71,7.16
2025-06-28 06:45:40,2,38.6,Available,,0.0
2025-06-28 06:45:40,3,39.5,Occupied,16.21,8.86
2025-06-28 06:45:40,4,33.94,Occupied,69.69,5.46
2025-06-28 06:45:40,5,35.66,Occupied,30.63,14.55
2025-06-28 06:45:45,1,38.98,Available,,0.0
2025-06-28 06:45:45,2,27.05,Available,,0.0
2025-06-28 06:45:45,3,29.4,Available,,0.0
2025-06-28 06:45:45,4,27.02,Available,,0.0
2025-06-28 06:45:45,5,32.34,Occupied,46.87,13.6
2025-06-28 06:45:50,1,38.94,Available,,0.0
2025-06-28 06:45:50,2,32.78,Available,,0.0
2025-06-28 06:45:50,3,38.55,Occupied,12.82,18.64
2025-06-28 06:45:50,4,28.42,Available,,0.0
2025-06-28 06:45:50,5,39.53,Available,,0.0
2025-06-28 06:45:55,1,26.13,Occupied,29.41,8.32
2025-06-28 06:45:55,2,29.95,Occupied,59.93,16.16
2025-06-28 06:45:55,3,31.7,Occupied,92.48,19.11
2025-06-28 06:45:55,4,39.16,Occupied,64.87,15.49
2025-06-28 06:45:55,5,38.06,Available,,0.0
2025-06-28 06:46:00,1,26.87,Occupied,17.56,14.55
2025-06-28 06:46:00,2,27.86,Available,,0.0
2025-06-28 06:46:00,3,33.03,Available,,0.0
2025-06-28 06:46:00,4,35.48,Occupied,94.28,10.52
2025-06-28 06:46:00,5,30.0,Occupied,85.07,9.1
2025-06-28 06:46:05,1,35.07,Available,,0.0
2025-06-28 06:46:05,2,35.53,Occupied,50.6,14.85
2025-06-28 06:46:05,3,39.15,Occupied,40.8,8.95
2025-06-28 06:46:05,4,32.82,Available,,0.0
2025-06-28 06:46:05,5,26.72,Available,,0.0
2025-06-28 06:46:10,1,28.31,Available,,0.0
2025-06-28 06:46:10,2,29.94,Occupied,76.25,9.61
2025-06-28 06:46:10,3,29.41,Occupied,68.38,5.13
2025-06-28 06:46:10,4,25.76,Available,,0.0
2025-06-28 06:46:10,5,37.4,Available,,0.0
2025-06-28 06:46:15,1,26.5,Occupied,19.47,16.41
2025-06-28 06:46:15,2,32.89,Available,,0.0
2025-06-28 06:46:15,3,39.98,Occupied,43.97,7.71
2025-06-28 06:46:15,4,34.85,Available,,0.0
2025-06-28 06:46:15,5,35.33,Available,,0.0
2025-06-28 06:46:20,1,28.04,Occupied,95.85,15.68
2025-06-28 06:46:20,2,26.58,Occupied,71.57,13.25
2025-06-28 06:46:20,3,29.26,Available,,0.0
2025-06-28 06:46:20,4,27.97,Occupied,23.42,6.64
2025-06-28 06:46:20,5,31.96,Occupied,91.68,10.57
2025-06-28 06:46:25,1,39.13,Available,,0.0
2025-06-28 06:46:25,2,37.52,Available,,0.0
2025-06-28 06:46:25,3,37.0,Occupied,61.96,8.99
2025-06-28 06:46:25,4,38.97,Available,,0.0
2025-06-28 06:46:25,5,37.61,Available,,0.0
2025-06-28 06:46:30,1,33.67,Available,,0.0
2025-06-28 06:46:30,2,33.33,Occupied,81.95,12.28
2025-06-28 06:46:30,3,28.81,Occupied,70.38,8.51
2025-06-28 06:46:30,4,30.18,Available,,0.0
2025-06-28 06:46:30,5,26.07,Available,,0.0
2025-06-28 06:46:35,1,38.91,Occupied,47.01,16.0
2025-06-28 06:46:35,2,32.66,Available,,0.0
2025-06-28 06:46:35,3,38.98,Available,,0.0
2025-06-28 06:46:35,4,26.55,Available,,0.0
2025-06-28 06:46:35,5,27.12,Available,,0.0
2025-06-28 06:46:40,1,37.95,Available,,0.0
2025-06-28 06:46:40,2,32.02,Occupied,66.56,12.28
2025-06-28 06:46:40,3,30.64,Available,,0.0
2025-06-28 06:46:40,4,32.71,Available,,0.0
2025-06-28 06:46:40,5,36.36,Available,,0.0
2025-06-28 06:46:45,1,25.61,Occupied,94.2,5.05
2025-06-28 06:46:45,2,30.11,Occupied,47.61,7.63
2025-06-28 06:46:45,3,31.0,Occupied,59.79,17.04
2025-06-28 06:46:45,4,25.15,Occupied,59.51,14.9
2025-06-28 06:46:45,5,34.23,Available,,0.0
2025-06-28 06:46:50,1,26.16,Available,,0.0
2025-06-28 06:46:50,2,35.74,Available,,0.0
2025-06-28 06:46:50,3,27.61,Occupied,31.26,14.97
2025-06-28 06:46:50,4,25.57,Occupied,34.17,16.9
2025-06-28 06:46:50,5,30.92,Occupied,55.99,11.66
2025-06-28 06:46:55,1,38.06,Occupied,86.89,13.56
2025-06-28 06:46:55,2,27.41,Occupied,60.23,12.57
2025-06-28 06:46:55,3,37.42,Available,,0.0
2025-06-28 06:46:55,4,39.73,Available,,0.0
2025-06-28 06:46:55,5,37.39,Occupied,30.52,13.66
2025-06-28 06:47:00,1,35.64,Available,,0.0
2025-06-28 06:47:00,2,32.06,Available,,0.0
2025-06-28 06:47:00,3,37.42,Occupied,53.88,11.32
2025-06-28 06:47:00,4,29.99,Occupied,30.96,13.61
2025-06-28 06:47:00,5,31.33,Occupied,56.23,10.05
2025-06-28 06:47:05,1,34.37,Occupied,54.6,17.26
2025-06-28 06:47:05,2,34.86,Occupied,83.03,8.59
2025-06-28 06:47:05,3,34.95,Occupied,53.91,7.13
2025-06-28 06:47:05,4,25.72,Available,,0.0
2025-06-28 06:47:05,5,26.16,Available,,0.0
2025-06-28 06:47:10,1,38.65,Occupied,59.78,6.33
2025-06-28 06:47:10,2,31.39,Available,,0.0
2025-06-28 06:47:10,3,33.54,Available,,0.0
2025-06-28 06:47:10,4,33.32,Available,,0.0
2025-06-28 06:47:10,5,38.22,Occupied,21.54,14.38
2025-06-28 06:47:15,1,38.38,Occupied,77.7,12.05
2025-06-28 06:47:15,2,26.64,Available,,0.0
2025-06-28 06:47:15,3,27.25,Occupied,22.31,13.59
2025-06-28 06:47:15,4,34.01,Occupied,64.15,14.76
2025-06-28 06:47:15,5,36.03,Occupied,57.04,15.63
2025-06-28 06:47:20,1,31.99,Occupied,48.05,11.19
2025-06-28 06:47:20,2,37.54,Available,,0.0
2025-06-28 06:47:20,3,34.94,Occupied,19.62,13.15
2025-06-28 06:47:20,4,39.22,Occupied,99.05,5.47
2025-06-28 06:47:20,5,30.12,Occupied,80.86,8.6
2025-06-28 06:47:25,1,38.5,Available,,0.0
2025-06-28 06:47:25,2,36.67,Available,,0.0
2025-06-28 06:47:25,3,30.09,Available,,0.0
2025-06-28 06:47:25,4,30.95,Available,,0.0
2025-06-28 06:47:25,5,27.54,Available,,0.0
2025-06-28 06:47:30,1,36.11,Occupied,90.86,17.03
2025-06-28 06:47:30,2,38.64,Available,,0.0
2025-06-28 06:47:30,3,26.44,Available,,0.0
2025-06-28 06:47:30,4,29.42,Available,,0.0
2025-06-28 06:47:30,5,33.0,Occupied,17.58,7.65
2025-06-28 06:47:35,1,39.02,Occupied,82.18,12.74
2025-06-28 06:47:35,2,30.89,Available,,0.0
2025-06-28 06:47:35,3,29.0,Occupied,62.81,9.98
2025-06-28 06:47:35,4,25.69,Occupied,17.6,5.29
2025-06-28 06:47:35,5,29.31,Available,,0.0
2025-06-28 06:47:40,1,39.73,Occupied,68.87,11.21
2025-06-28 06:47:40,2,39.73,Available,,0.0
2025-06-28 06:47:40,3,28.67,Available,,0.0
2025-06-28 06:47:40,4,31.01,Available,,0.0
2025-06-28 06:47:40,5,32.27,Available,,0.0
2025-06-28 06:47:45,1,31.36,Occupied,85.59,7.0
2025-06-28 06:47:45,2,31.53,Available,,0.0
2025-06-28 06:47:45,3,25.33,Occupied,13.46,12.53
2025-06-28 06:47:45,4,36.25,Available,,0.0
2025-06-28 06:47:45,5,25.02,Available,,0.0
2025-06-28 06:47:50,1,37.65,Available,,0.0
2025-06-28 06:47:50,2,27.45,Occupied,65.7,18.97
2025-06-28 06:47:50,3,32.21,Occupied,57.01,15.66
2025-06-28 06:47:50,4,34.86,Available,,0.0
2025-06-28 06:47:50,5,27.2,Available,,0.0
2025-06-28 06:47:55,1,25.58,Available,,0.0
2025-06-28 06:47:55,2,36.25,Occupied,45.66,18.59
2025-06-28 06:47:55,3,32.36,Available,,0.0
2025-06-28 06:47:55,4,28.46,Occupied,85.64,5.28
2025-06-28 06:47:55,5,30.06,Available,,0.0
2025-06-28 06:48:00,1,38.21,Occupied,96.59,15.75
2025-06-28 06:48:00,2,39.83,Available,,0.0
2025-06-28 06:48:00,3,25.62,Occupied,66.07,13.56
2025-06-28 06:48:00,4,26.4,Occupied,54.66,11.85
2025-06-28 06:48:00,5,27.52,Occupied,54.95,12.07
2025-06-28 06:48:05,1,31.65,Available,,0.0
2025-06-28 06:48:05,2,35.69,Occupied,32.01,14.09
2025-06-28 06:48:05,3,32.08,Occupied,70.08,6.78
2025-06-28 06:48:05,4,28.7,Available,,0.0
2025-06-28 06:48:05,5,29.84,Occupied,14.85,10.22
2025-06-28 06:48:10,1,27.54,Available,,0.0
2025-06-28 06:48:10,2,36.76,Available,,0.0
2025-06-28 06:48:10,3,26.39,Occupied,27.07,17.32
2025-06-28 06:48:10,4,27.51,Available,,0.0
2025-06-28 06:48:10,5,26.95,Occupied,53.7,10.81
2025-06-28 06:48:15,1,35.58,Available,,0.0
2025-06-28 06:48:15,2,36.14,Available,,0.0
2025-06-28 06:48:15,3,28.18,Occupied,36.02,12.4
2025-06-28 06:48:15,4,31.93,Occupied,37.71,13.65
2025-06-28 06:48:15,5,27.31,Available,,0.0
2025-06-28 06:48:20,1,39.09,Available,,0.0
2025-06-28 06:48:20,2,39.25,Occupied,59.17,8.58
2025-06-28 06:48:20,3,38.02,Occupied,57.84,9.63
2025-06-28 06:48:20,4,32.36,Available,,0.0
2025-06-28 06:48:20,5,31.95,Occupied,76.19,13.98
2025-06-28 06:48:25,1,31.28,Occupied,58.48,9.26
2025-06-28 06:48:25,2,38.58,Available,,0.0
2025-06-28 06:48:25,3,35.96,Available,,0.0
2025-06-28 06:48:25,4,34.5,Occupied,73.4,15.82
2025-06-28 06:48:25,5,39.15,Occupied,51.99,12.84
2025-06-28 06:48:30,1,37.74,Available,,0.0
2025-06-28 06:48:30,2,25.14,Occupied,60.91,13.91
2025-06-28 06:48:30,3,27.57,Occupied,89.36,7.59
2025-06-28 06:48:30,4,37.99,Occupied,90.27,8.96
2025-06-28 06:48:30,5,31.39,Available,,0.0
2025-06-28 06:48:35,1,31.76,Available,,0.0
2025-06-28 06:48:35,2,36.43,Occupied,54.32,16.72
2025-06-28 06:48:35,3,34.19,Available,,0.0
2025-06-28 06:48:35,4,31.34,Available,,0.0
2025-06-28 06:48:35,5,36.45,Occupied,85.15,14.28
2025-06-28 06:48:40,1,36.1,Occupied,83.32,16.02
2025-06-28 06:48:40,2,29.25,Occupied,25.18,14.66
2025-06-28 06:48:40,3,33.42,Available,,0.0
2025-06-28 06:48:40,4,35.86,Occupied,73.3,12.1
2025-06-28 06:48:40,5,26.85,Occupied,58.73,5.88
2025-06-28 06:48:45,1,26.15,Occupied,90.33,9.51
2025-06-28 06:48:45,2,35.91,Available,,0.0
2025-06-28 06:48:45,3,27.29,Available,,0.0
2025-06-28 06:48:45,4,26.32,Occupied,66.01,5.9
2025-06-28 06:48:45,5,37.06,Occupied,88.78,6.76
2025-06-28 06:48:50,1,33.39,Occupied,14.86,8.29
2025-06-28 06:48:50,2,34.03,Occupied,10.91,8.56
2025-06-28 06:48:50,3,26.61,Occupied,41.9,15.19
2025-06-28 06:48:50,4,37.67,Available,,0.0
2025-06-28 06:48:50,5,33.72,Occupied,49.92,7.86
2025-06-28 06:48:55,1,29.28,Available,,0.0
2025-06-28 06:48:55,2,28.39,Occupied,23.39,7.7
2025-06-28 06:48:55,3,37.21,Occupied,13.74,10.85
2025-06-28 06:48:55,4,32.71,Occupied,25.98,7.75
2025-06-28 06:48:55,5,33.4,Available,,0.0
2025-06-28 06:49:00,1,34.57,Occupied,54.41,9.64
2025-06-28 06:49:00,2,32.33,Occupied,78.88,10.29
2025-06-28 06:49:00,3,25.56,Occupied,67.98,9.85
2025-06-28 06:49:00,4,29.93,Occupied,79.92,5.37
2025-06-28 06:49:00,5,32.27,Available,,0.0
2025-06-28 06:49:05,1,39.92,Available,,0.0
2025-06-28 06:49:05,2,30.66,Occupied,70.1,13.96
2025-06-28 06:49:05,3,27.45,Available,,0.0
2025-06-28 06:49:05,4,31.14,Available,,0.0
2025-06-28 06:49:05,5,34.65,Occupied,46.18,13.44
2025-06-28 06:49:10,1,30.55,Occupied,17.63,11.23
2025-06-28 06:49:10,2,36.0,Available,,0.0
2025-06-28 06:49:10,3,28.47,Available,,0.0
2025-06-28 06:49:10,4,31.21,Occupied,35.6,11.63
2025-06-28 06:49:10,5,30.65,Available,,0.0
2025-06-28 06:49:15,1,28.8,Occupied,24.55,5.15
2025-06-28 06:49:15,2,31.7,Available,,0.0
2025-06-28 06:49:15,3,37.65,Occupied,98.48,14.59
2025-06-28 06:49:15,4,30.91,Available,,0.0
2025-06-28 06:49:15,5,28.82,Available,,0.0
2025-06-28 06:49:20,1,34.27,Available,,0.0
2025-06-28 06:49:20,2,27.16,Occupied,62.76,6.55
2025-06-28 06:49:20,3,37.54,Available,,0.0
2025-06-28 06:49:20,4,39.74,Available,,0.0
2025-06-28 06:49:20,5,25.79,Occupied,29.25,11.42
